decalage	unique	phase	marge	rx_avant	daram_len	vraies	mots_distincts	crc_ok	sb_tentees
-2	0	0.0	10	1	296	0	4	7	54
-2	0	0.0	10	1	380	0	4	7	54
-2	0	0.0	21	0	296	0	1	1	59
-2	0	0.0	21	0	380	0	1	1	59
-2	0	0.0	21	1	296	0	1	2	57
-2	0	0.0	21	1	380	0	1	2	57
-2	0	0.0	30	0	296	0	1	2	56
-2	0	0.0	30	0	380	0	1	2	56
-2	0	0.0	30	1	296	0	2	2	57
-2	0	0.0	30	1	380	0	2	2	57
-2	0	0.0	41	0	296	0	0	0	58
-2	0	0.0	41	0	380	0	0	0	58
-2	0	0.0	41	1	296	0	3	3	57
-2	0	0.0	41	1	380	0	3	3	57
-2	0	0.1	0	0	296	0	2	2	58
-2	0	0.1	0	0	380	0	2	2	58
-2	0	0.1	0	1	296	0	1	1	56
-2	0	0.1	0	1	380	0	1	1	56
-2	0	0.1	10	0	296	0	2	2	57
-2	0	0.1	10	0	380	0	2	2	57
-2	0	0.1	10	1	296	0	1	4	55
-2	0	0.1	10	1	380	0	1	4	55
-2	0	0.1	21	0	296	0	0	0	60
-2	0	0.1	21	0	380	0	0	0	60
-2	0	0.1	21	1	296	0	1	12	50
-2	0	0.1	21	1	380	0	1	12	50
-2	0	0.1	30	0	296	0	2	2	58
-2	0	0.1	30	0	380	0	2	2	58
-2	0	0.1	30	1	296	0	1	6	52
-2	0	0.1	30	1	380	0	1	6	52
-2	0	0.1	41	0	296	0	0	0	58
-2	0	0.1	41	0	380	0	0	0	58
-2	0	0.1	41	1	296	0	2	2	58
-2	0	0.1	41	1	380	0	2	2	58
-2	0	0.2	0	0	296	0	3	5	56
-2	0	0.2	0	0	380	0	3	5	56
-2	0	0.2	0	1	296	0	2	8	54
-2	0	0.2	0	1	380	0	2	8	54
-2	0	0.2	10	0	296	0	2	2	57
-2	0	0.2	10	0	380	0	2	2	57
-2	0	0.2	10	1	296	0	1	1	57
-2	0	0.2	10	1	380	0	1	1	57
-2	0	0.2	21	0	296	0	3	3	59
-2	0	0.2	21	0	380	0	3	3	59
-2	0	0.2	21	1	296	0	0	0	58
-2	0	0.2	21	1	380	0	0	0	58
-2	0	0.2	30	0	296	0	3	3	56
-2	0	0.2	30	0	380	0	3	3	56
-2	0	0.2	30	1	296	0	2	6	53
-2	0	0.2	30	1	380	0	2	6	53
-2	0	0.2	41	0	296	0	2	2	58
-2	0	0.2	41	0	380	0	2	2	58
-2	0	0.2	41	1	296	0	1	1	57
-2	0	0.2	41	1	380	0	1	1	57
-2	0	0.3	0	0	296	0	1	1	58
-2	0	0.3	0	0	380	0	1	1	58
-2	0	0.3	0	1	296	0	3	5	54
-2	0	0.3	0	1	380	0	3	5	54
-2	0	0.3	10	0	296	0	1	1	58
-2	0	0.3	10	0	380	0	1	1	58
-2	0	0.3	10	1	296	0	1	3	54
-2	0	0.3	10	1	380	0	1	3	54
-2	0	0.3	21	0	296	0	0	0	62
-2	0	0.3	21	0	380	0	0	0	62
-2	0	0.3	21	1	296	0	4	4	56
-2	0	0.3	21	1	380	0	4	4	56
-2	0	0.3	30	0	296	0	4	4	59
-2	0	0.3	30	0	380	0	4	4	59
-2	0	0.3	30	1	296	0	1	2	54
-2	0	0.3	30	1	380	0	1	2	54
-2	0	0.3	41	0	296	0	5	6	58
-2	0	0.3	41	0	380	0	5	6	58
-2	0	0.3	41	1	296	0	3	4	53
-2	0	0.3	41	1	380	0	3	4	53
-2	0	0.4	0	0	296	0	0	0	60
-2	0	0.4	0	0	380	0	0	0	60
-2	0	0.4	0	1	296	0	2	2	57
-2	0	0.4	0	1	380	0	2	2	57
-2	0	0.4	10	0	296	0	1	1	57
-2	0	0.4	10	0	380	0	1	1	57
-2	0	0.4	10	1	296	0	2	3	53
-2	0	0.4	10	1	380	0	2	3	53
-2	0	0.4	21	0	296	0	1	1	59
-2	0	0.4	21	0	380	0	1	1	59
-2	0	0.4	21	1	296	0	1	1	56
-2	0	0.4	21	1	380	0	1	1	56
-2	0	0.4	30	0	296	0	1	1	58
-2	0	0.4	30	0	380	0	1	1	58
-2	0	0.4	30	1	296	0	2	2	57
-2	0	0.4	30	1	380	0	2	2	57
-2	0	0.4	41	0	296	0	1	1	58
-2	0	0.4	41	0	380	0	1	1	58
-2	0	0.4	41	1	296	0	0	0	58
-2	0	0.4	41	1	380	0	0	0	58
-2	0	0.5	0	0	296	0	2	2	58
-2	0	0.5	0	0	380	0	2	2	58
-2	0	0.5	0	1	296	0	1	1	58
-2	0	0.5	0	1	380	0	1	1	58
-2	0	0.5	10	0	296	0	1	1	58
-2	0	0.5	10	0	380	0	1	1	58
-2	0	0.5	10	1	296	0	4	4	53
-2	0	0.5	10	1	380	0	4	4	53
-2	0	0.5	21	0	296	0	6	6	57
-2	0	0.5	21	0	380	0	6	6	57
-2	0	0.5	21	1	296	0	1	1	57
-2	0	0.5	21	1	380	0	1	1	57
-2	0	0.5	30	0	296	0	0	0	60
-2	0	0.5	30	0	380	0	0	0	60
-2	0	0.5	30	1	296	0	1	1	58
-2	0	0.5	30	1	380	0	1	1	58
-2	0	0.5	41	0	296	0	1	1	57
-2	0	0.5	41	0	380	0	1	1	57
-2	0	0.5	41	1	296	0	1	1	58
-2	0	0.5	41	1	380	0	1	1	58
-2	0	0.6	0	0	296	0	1	1	60
-2	0	0.6	0	0	380	0	1	1	60
-2	0	0.6	0	1	296	0	4	5	56
-2	0	0.6	0	1	380	0	4	5	56
-2	0	0.6	10	0	296	0	2	2	57
-2	0	0.6	10	0	380	0	2	2	57
-2	0	0.6	10	1	296	0	1	1	57
-2	0	0.6	10	1	380	0	1	1	57
-2	0	0.6	21	0	296	0	4	4	59
-2	0	0.6	21	0	380	0	4	4	59
-2	0	0.6	21	1	296	0	2	2	57
-2	0	0.6	21	1	380	0	2	2	57
-2	0	0.6	30	0	296	0	2	2	58
-2	0	0.6	30	0	380	0	2	2	58
-2	0	0.6	30	1	296	0	2	2	57
-2	0	0.6	30	1	380	0	2	2	57
-2	0	0.6	41	0	296	0	0	0	60
-2	0	0.6	41	0	380	0	0	0	60
-2	0	0.6	41	1	296	0	2	3	56
-2	0	0.6	41	1	380	0	2	3	56
-2	0	0.7	0	0	296	0	0	0	58
-2	0	0.7	0	0	380	0	0	0	58
-2	0	0.7	0	1	296	0	1	7	52
-2	0	0.7	0	1	380	0	1	7	52
-2	0	0.7	10	0	296	0	2	2	58
-2	0	0.7	10	0	380	0	2	2	58
-2	0	0.7	10	1	296	0	1	7	52
-2	0	0.7	10	1	380	0	1	7	52
-2	0	0.7	21	0	296	0	0	0	58
-2	0	0.7	21	0	380	0	0	0	58
-2	0	0.7	21	1	296	0	2	10	52
-2	0	0.7	21	1	380	0	2	10	52
-2	0	0.7	30	0	296	0	0	0	58
-2	0	0.7	30	0	380	0	0	0	58
-2	0	0.7	30	1	296	0	2	3	56
-2	0	0.7	30	1	380	0	2	3	56
-2	0	0.7	41	0	296	0	0	0	58
-2	0	0.7	41	0	380	0	0	0	58
-2	0	0.7	41	1	296	0	2	8	52
-2	0	0.7	41	1	380	0	2	8	52
-2	0	0.8	0	0	296	0	2	2	56
-2	0	0.8	0	0	380	0	2	2	56
-2	0	0.8	0	1	296	0	0	0	58
-2	0	0.8	0	1	380	0	0	0	58
-2	0	0.8	10	0	296	0	1	1	57
-2	0	0.8	10	0	380	0	1	1	57
-2	0	0.8	10	1	296	0	1	5	56
-2	0	0.8	10	1	380	0	1	5	56
-2	0	0.8	21	0	296	0	4	4	59
-2	0	0.8	21	0	380	0	4	4	59
-2	0	0.8	21	1	296	0	2	7	54
-2	0	0.8	21	1	380	0	2	7	54
-2	0	0.8	30	0	296	0	1	1	60
-2	0	0.8	30	0	380	0	1	1	60
-2	0	0.8	30	1	296	0	2	6	55
-2	0	0.8	30	1	380	0	2	6	55
-2	0	0.8	41	0	296	0	1	1	59
-2	0	0.8	41	0	380	0	1	1	59
-2	0	0.8	41	1	296	0	1	4	54
-2	0	0.8	41	1	380	0	1	4	54
-2	0	0.9	0	0	296	0	4	5	57
-2	0	0.9	0	0	380	0	4	5	57
-2	0	0.9	0	1	296	0	4	6	54
-2	0	0.9	0	1	380	0	4	6	54
-2	0	0.9	10	0	296	0	2	2	56
-2	0	0.9	10	0	380	0	2	2	56
-2	0	0.9	10	1	296	0	1	8	54
-2	0	0.9	10	1	380	0	1	8	54
-2	0	0.9	21	0	296	0	1	1	60
-2	0	0.9	21	0	380	0	1	1	60
-2	0	0.9	21	1	296	0	1	4	56
-2	0	0.9	21	1	380	0	1	4	56
-2	0	0.9	30	0	296	0	3	3	57
-2	0	0.9	30	0	380	0	3	3	57
-2	0	0.9	30	1	296	0	1	3	57
-2	0	0.9	30	1	380	0	1	3	57
-2	0	0.9	41	0	296	0	3	3	56
-2	0	0.9	41	0	380	0	3	3	56
-2	0	0.9	41	1	296	0	2	10	50
-2	0	0.9	41	1	380	0	2	10	50
-2	1	0.0	0	0	296	0	2	2	33
-2	1	0.0	0	0	380	0	2	2	33
-2	1	0.0	0	1	296	0	1	1	29
-2	1	0.0	0	1	380	0	1	1	29
-2	1	0.0	10	0	296	0	1	1	31
-2	1	0.0	10	0	380	0	1	1	31
-2	1	0.0	10	1	296	0	2	2	28
-2	1	0.0	10	1	380	0	2	2	28
-2	1	0.0	21	0	296	0	1	1	32
-2	1	0.0	21	0	380	0	1	1	32
-2	1	0.0	21	1	296	0	1	1	29
-2	1	0.0	21	1	380	0	1	1	29
-2	1	0.0	30	0	296	0	1	1	31
-2	1	0.0	30	0	380	0	1	1	31
-2	1	0.0	30	1	296	0	1	1	29
-2	1	0.0	30	1	380	0	1	1	29
-2	1	0.0	41	0	296	0	2	2	31
-2	1	0.0	41	0	380	0	2	2	31
-2	1	0.0	41	1	296	0	2	2	29
-2	1	0.0	41	1	380	0	2	2	29
-2	1	0.1	0	0	296	0	0	0	31
-2	1	0.1	0	0	380	0	0	0	31
-2	1	0.1	0	1	296	0	3	3	29
-2	1	0.1	0	1	380	0	3	3	29
-2	1	0.1	10	0	296	0	0	0	32
-2	1	0.1	10	0	380	0	0	0	32
-2	1	0.1	10	1	296	0	1	1	29
-2	1	0.1	10	1	380	0	1	1	29
-2	1	0.1	21	0	296	0	1	1	31
-2	1	0.1	21	0	380	0	1	1	31
-2	1	0.1	21	1	296	0	2	2	29
-2	1	0.1	21	1	380	0	2	2	29
-2	1	0.1	30	0	296	0	2	2	30
-2	1	0.1	30	0	380	0	2	2	30
-2	1	0.1	30	1	296	0	1	1	29
-2	1	0.1	30	1	380	0	1	1	29
-2	1	0.1	41	0	296	0	1	1	33
-2	1	0.1	41	0	380	0	1	1	33
-2	1	0.1	41	1	296	0	1	1	29
-2	1	0.1	41	1	380	0	1	1	29
-2	1	0.2	0	0	296	0	1	1	33
-2	1	0.2	0	0	380	0	1	1	33
-2	1	0.2	0	1	296	0	2	2	29
-2	1	0.2	0	1	380	0	2	2	29
-2	1	0.2	10	0	296	0	1	1	32
-2	1	0.2	10	0	380	0	1	1	32
-2	1	0.2	10	1	296	0	2	2	29
-2	1	0.2	10	1	380	0	2	2	29
-2	1	0.2	21	0	296	0	1	1	33
-2	1	0.2	21	0	380	0	1	1	33
-2	1	0.2	21	1	296	0	0	0	29
-2	1	0.2	21	1	380	0	0	0	29
-2	1	0.2	30	0	296	0	1	1	33
-2	1	0.2	30	0	380	0	1	1	33
-2	1	0.2	30	1	296	0	1	1	29
-2	1	0.2	30	1	380	0	1	1	29
-2	1	0.2	41	0	296	0	2	2	31
-2	1	0.2	41	0	380	0	2	2	31
-2	1	0.2	41	1	296	0	1	1	29
-2	1	0.2	41	1	380	0	1	1	29
-2	1	0.3	0	0	296	0	2	2	33
-2	1	0.3	0	0	380	0	2	2	33
-2	1	0.3	0	1	296	0	3	3	28
-2	1	0.3	0	1	380	0	3	3	28
-2	1	0.3	10	0	296	0	1	1	30
-2	1	0.3	10	0	380	0	1	1	30
-2	1	0.3	10	1	296	0	2	2	29
-2	1	0.3	10	1	380	0	2	2	29
-2	1	0.3	21	0	296	0	1	1	32
-2	1	0.3	21	0	380	0	1	1	32
-2	1	0.3	21	1	296	0	1	1	29
-2	1	0.3	21	1	380	0	1	1	29
-2	1	0.3	30	0	296	0	1	1	32
-2	1	0.3	30	0	380	0	1	1	32
-2	1	0.3	30	1	296	0	2	2	29
-2	1	0.3	30	1	380	0	2	2	29
-2	1	0.3	41	0	296	0	1	1	31
-2	1	0.3	41	0	380	0	1	1	31
-2	1	0.3	41	1	296	0	2	2	29
-2	1	0.3	41	1	380	0	2	2	29
-2	1	0.4	0	0	296	0	2	2	34
-2	1	0.4	0	0	380	0	2	2	34
-2	1	0.4	0	1	296	0	2	2	29
-2	1	0.4	0	1	380	0	2	2	29
-2	1	0.4	10	0	296	0	2	2	31
-2	1	0.4	10	0	380	0	2	2	31
-2	1	0.4	10	1	296	0	2	2	29
-2	1	0.4	10	1	380	0	2	2	29
-2	1	0.4	21	0	296	0	1	1	31
-2	1	0.4	21	0	380	0	1	1	31
-2	1	0.4	21	1	296	0	1	1	29
-2	1	0.4	21	1	380	0	1	1	29
-2	1	0.4	30	0	296	0	3	3	32
-2	1	0.4	30	0	380	0	3	3	32
-2	1	0.4	30	1	296	0	2	2	28
-2	1	0.4	30	1	380	0	2	2	28
-2	1	0.4	41	0	296	0	0	0	33
-2	1	0.4	41	0	380	0	0	0	33
-2	1	0.4	41	1	296	0	3	3	29
-2	1	0.4	41	1	380	0	3	3	29
-2	1	0.5	0	0	296	0	1	1	32
-2	1	0.5	0	0	380	0	1	1	32
-2	1	0.5	0	1	296	0	1	1	29
-2	1	0.5	0	1	380	0	1	1	29
-2	1	0.5	10	0	296	0	1	1	31
-2	1	0.5	10	0	380	0	1	1	31
-2	1	0.5	10	1	296	0	2	2	29
-2	1	0.5	10	1	380	0	2	2	29
-2	1	0.5	21	0	296	0	1	1	31
-2	1	0.5	21	0	380	0	1	1	31
-2	1	0.5	21	1	296	0	2	2	29
-2	1	0.5	21	1	380	0	2	2	29
-2	1	0.5	30	0	296	0	1	1	31
-2	1	0.5	30	0	380	0	1	1	31
-2	1	0.5	30	1	296	0	2	2	28
-2	1	0.5	30	1	380	0	2	2	28
-2	1	0.5	41	0	296	0	1	1	31
-2	1	0.5	41	0	380	0	1	1	31
-2	1	0.5	41	1	296	0	1	1	29
-2	1	0.5	41	1	380	0	1	1	29
-2	1	0.6	0	0	296	0	1	1	32
-2	1	0.6	0	0	380	0	1	1	32
-2	1	0.6	0	1	296	0	1	1	29
-2	1	0.6	0	1	380	0	1	1	29
-2	1	0.6	10	0	296	0	3	3	32
-2	1	0.6	10	0	380	0	3	3	32
-2	1	0.6	10	1	296	0	2	2	29
-2	1	0.6	10	1	380	0	2	2	29
-2	1	0.6	21	0	296	0	2	2	33
-2	1	0.6	21	0	380	0	2	2	33
-2	1	0.6	21	1	296	0	1	1	29
-2	1	0.6	21	1	380	0	1	1	29
-2	1	0.6	30	0	296	0	1	2	32
-2	1	0.6	30	0	380	0	1	2	32
-2	1	0.6	30	1	296	0	1	1	29
-2	1	0.6	30	1	380	0	1	1	29
-2	1	0.6	41	0	296	0	5	5	32
-2	1	0.6	41	0	380	0	5	5	32
-2	1	0.6	41	1	296	0	1	1	29
-2	1	0.6	41	1	380	0	1	1	29
-2	1	0.7	0	0	296	0	2	3	33
-2	1	0.7	0	0	380	0	2	3	33
-2	1	0.7	0	1	296	0	0	0	29
-2	1	0.7	0	1	380	0	0	0	29
-2	1	0.7	10	0	296	0	3	3	33
-2	1	0.7	10	0	380	0	3	3	33
-2	1	0.7	10	1	296	0	0	0	29
-2	1	0.7	10	1	380	0	0	0	29
-2	1	0.7	21	0	296	0	3	3	33
-2	1	0.7	21	0	380	0	3	3	33
-2	1	0.7	21	1	296	0	2	2	29
-2	1	0.7	21	1	380	0	2	2	29
-2	1	0.7	30	0	296	0	1	1	34
-2	1	0.7	30	0	380	0	1	1	34
-2	1	0.7	30	1	296	0	0	0	29
-2	1	0.7	30	1	380	0	0	0	29
-2	1	0.7	41	0	296	0	1	1	34
-2	1	0.7	41	0	380	0	1	1	34
-2	1	0.7	41	1	296	0	1	1	29
-2	1	0.7	41	1	380	0	1	1	29
-2	1	0.8	0	0	296	0	2	2	32
-2	1	0.8	0	0	380	0	2	2	32
-2	1	0.8	0	1	296	0	2	2	29
-2	1	0.8	0	1	380	0	2	2	29
-2	1	0.8	10	0	296	0	1	1	31
-2	1	0.8	10	0	380	0	1	1	31
-2	1	0.8	10	1	296	0	1	1	29
-2	1	0.8	10	1	380	0	1	1	29
-2	1	0.8	21	0	296	0	0	0	31
-2	1	0.8	21	0	380	0	0	0	31
-2	1	0.8	21	1	296	0	2	2	29
-2	1	0.8	21	1	380	0	2	2	29
-2	1	0.8	30	0	296	0	3	3	33
-2	1	0.8	30	0	380	0	3	3	33
-2	1	0.8	30	1	296	0	1	1	29
-2	1	0.8	30	1	380	0	1	1	29
-2	1	0.8	41	0	296	0	2	2	31
-2	1	0.8	41	0	380	0	2	2	31
-2	1	0.8	41	1	296	0	1	1	29
-2	1	0.8	41	1	380	0	1	1	29
-2	1	0.9	0	0	296	0	3	3	32
-2	1	0.9	0	0	380	0	3	3	32
-2	1	0.9	0	1	296	0	2	2	29
-2	1	0.9	0	1	380	0	2	2	29
-2	1	0.9	10	0	296	0	1	1	32
-2	1	0.9	10	0	380	0	1	1	32
-2	1	0.9	10	1	296	0	1	1	29
-2	1	0.9	10	1	380	0	1	1	29
-2	1	0.9	21	0	296	0	1	1	31
-2	1	0.9	21	0	380	0	1	1	31
-2	1	0.9	21	1	296	0	1	1	29
-2	1	0.9	21	1	380	0	1	1	29
-2	1	0.9	30	0	296	0	0	0	31
-2	1	0.9	30	0	380	0	0	0	31
-2	1	0.9	30	1	296	0	1	1	29
-2	1	0.9	30	1	380	0	1	1	29
-2	1	0.9	41	0	296	0	1	1	31
-2	1	0.9	41	0	380	0	1	1	31
-2	1	0.9	41	1	296	0	1	1	29
-2	1	0.9	41	1	380	0	1	1	29
-1	0	0.0	0	0	296	0	2	2	58
-1	0	0.0	0	0	380	0	2	2	58
-1	0	0.0	0	1	296	0	1	3	55
-1	0	0.0	0	1	380	0	1	3	55
-1	0	0.0	10	0	296	0	0	0	58
-1	0	0.0	10	0	380	0	0	0	58
-1	0	0.0	10	1	296	0	1	1	56
-1	0	0.0	10	1	380	0	1	1	56
-1	0	0.0	21	0	296	0	1	1	57
-1	0	0.0	21	0	380	0	1	1	57
-1	0	0.0	21	1	296	0	3	6	55
-1	0	0.0	21	1	380	0	3	6	55
-1	0	0.0	30	0	296	0	3	4	55
-1	0	0.0	30	0	380	0	3	4	55
-1	0	0.0	30	1	296	0	1	1	56
-1	0	0.0	30	1	380	0	1	1	56
-1	0	0.0	41	0	296	0	0	0	58
-1	0	0.0	41	0	380	0	0	0	58
-1	0	0.0	41	1	296	0	3	7	53
-1	0	0.0	41	1	380	0	3	7	53
-1	0	0.1	0	0	296	0	1	1	58
-1	0	0.1	0	0	380	0	1	1	58
-1	0	0.1	0	1	296	0	1	9	55
-1	0	0.1	0	1	380	0	1	9	55
-1	0	0.1	10	0	296	0	2	2	56
-1	0	0.1	10	0	380	0	2	2	56
-1	0	0.1	10	1	296	0	2	2	54
-1	0	0.1	10	1	380	0	2	2	54
-1	0	0.1	21	0	296	0	2	3	56
-1	0	0.1	21	0	380	0	2	3	56
-1	0	0.1	21	1	296	0	2	7	54
-1	0	0.1	21	1	380	0	2	7	54
-1	0	0.1	30	0	296	0	0	0	58
-1	0	0.1	30	0	380	0	0	0	58
-1	0	0.1	30	1	296	0	1	2	55
-1	0	0.1	30	1	380	0	1	2	55
-1	0	0.1	41	0	296	0	2	5	55
-1	0	0.1	41	0	380	0	2	5	55
-1	0	0.1	41	1	296	0	2	2	56
-1	0	0.1	41	1	380	0	2	2	56
-1	0	0.2	0	0	296	0	1	2	57
-1	0	0.2	0	0	380	0	1	2	57
-1	0	0.2	0	1	296	0	2	7	55
-1	0	0.2	0	1	380	0	2	7	55
-1	0	0.2	10	0	296	0	2	6	57
-1	0	0.2	10	0	380	0	2	6	57
-1	0	0.2	10	1	296	0	1	2	54
-1	0	0.2	10	1	380	0	1	2	54
-1	0	0.2	21	0	296	0	1	1	58
-1	0	0.2	21	0	380	0	1	1	58
-1	0	0.2	21	1	296	0	2	4	55
-1	0	0.2	21	1	380	0	2	4	55
-1	0	0.2	30	0	296	0	1	1	57
-1	0	0.2	30	0	380	0	1	1	57
-1	0	0.2	30	1	296	0	2	6	53
-1	0	0.2	30	1	380	0	2	6	53
-1	0	0.2	41	0	296	0	1	2	56
-1	0	0.2	41	0	380	0	1	2	56
-1	0	0.2	41	1	296	0	2	3	55
-1	0	0.2	41	1	380	0	2	3	55
-1	0	0.3	0	0	296	0	2	3	56
-1	0	0.3	0	0	380	0	2	3	56
-1	0	0.3	0	1	296	0	2	2	54
-1	0	0.3	0	1	380	0	2	2	54
-1	0	0.3	10	0	296	0	1	2	57
-1	0	0.3	10	0	380	0	1	2	57
-1	0	0.3	10	1	296	0	1	2	56
-1	0	0.3	10	1	380	0	1	2	56
-1	0	0.3	21	0	296	0	3	7	56
-1	0	0.3	21	0	380	0	3	7	56
-1	0	0.3	21	1	296	0	3	4	54
-1	0	0.3	21	1	380	0	3	4	54
-1	0	0.3	30	0	296	0	1	1	57
-1	0	0.3	30	0	380	0	1	1	57
-1	0	0.3	30	1	296	0	1	2	57
-1	0	0.3	30	1	380	0	1	2	57
-1	0	0.3	41	0	296	0	3	4	56
-1	0	0.3	41	0	380	0	3	4	56
-1	0	0.3	41	1	296	0	2	3	54
-1	0	0.3	41	1	380	0	2	3	54
-1	0	0.4	0	0	296	0	2	4	56
-1	0	0.4	0	0	380	0	2	4	56
-1	0	0.4	0	1	296	0	2	2	54
-1	0	0.4	0	1	380	0	2	2	54
-1	0	0.4	10	0	296	0	3	4	56
-1	0	0.4	10	0	380	0	3	4	56
-1	0	0.4	10	1	296	0	1	1	56
-1	0	0.4	10	1	380	0	1	1	56
-1	0	0.4	21	0	296	0	1	1	57
-1	0	0.4	21	0	380	0	1	1	57
-1	0	0.4	21	1	296	0	1	1	55
-1	0	0.4	21	1	380	0	1	1	55
-1	0	0.4	30	0	296	0	1	1	58
-1	0	0.4	30	0	380	0	1	1	58
-1	0	0.4	30	1	296	0	0	0	56
-1	0	0.4	30	1	380	0	0	0	56
-1	0	0.4	41	0	296	0	1	2	57
-1	0	0.4	41	0	380	0	1	2	57
-1	0	0.4	41	1	296	0	3	3	58
-1	0	0.4	41	1	380	0	3	3	58
-1	0	0.5	0	0	296	0	5	7	54
-1	0	0.5	0	0	380	0	5	7	54
-1	0	0.5	0	1	296	0	0	0	56
-1	0	0.5	0	1	380	0	0	0	56
-1	0	0.5	10	0	296	0	6	6	56
-1	0	0.5	10	0	380	0	6	6	56
-1	0	0.5	10	1	296	0	1	1	57
-1	0	0.5	10	1	380	0	1	1	57
-1	0	0.5	21	0	296	0	5	7	57
-1	0	0.5	21	0	380	0	5	7	57
-1	0	0.5	21	1	296	0	2	2	56
-1	0	0.5	21	1	380	0	2	2	56
-1	0	0.5	30	0	296	0	0	0	58
-1	0	0.5	30	0	380	0	0	0	58
-1	0	0.5	30	1	296	0	2	2	56
-1	0	0.5	30	1	380	0	2	2	56
-1	0	0.5	41	0	296	0	2	3	57
-1	0	0.5	41	0	380	0	2	3	57
-1	0	0.5	41	1	296	0	0	0	56
-1	0	0.5	41	1	380	0	0	0	56
-1	0	0.6	0	0	296	0	3	6	55
-1	0	0.6	0	0	380	0	3	6	55
-1	0	0.6	0	1	296	0	2	4	56
-1	0	0.6	0	1	380	0	2	4	56
-1	0	0.6	10	0	296	0	0	0	58
-1	0	0.6	10	0	380	0	0	0	58
-1	0	0.6	10	1	296	0	1	6	52
-1	0	0.6	10	1	380	0	1	6	52
-1	0	0.6	21	0	296	0	2	2	56
-1	0	0.6	21	0	380	0	2	2	56
-1	0	0.6	21	1	296	0	2	4	57
-1	0	0.6	21	1	380	0	2	4	57
-1	0	0.6	30	0	296	0	1	1	57
-1	0	0.6	30	0	380	0	1	1	57
-1	0	0.6	30	1	296	0	2	2	56
-1	0	0.6	30	1	380	0	2	2	56
-1	0	0.6	41	0	296	0	1	6	53
-1	0	0.6	41	0	380	0	1	6	53
-1	0	0.6	41	1	296	0	2	6	58
-1	0	0.6	41	1	380	0	2	6	58
-1	0	0.7	0	0	296	0	2	9	51
-1	0	0.7	0	0	380	0	2	9	51
-1	0	0.7	0	1	296	0	1	2	57
-1	0	0.7	0	1	380	0	1	2	57
-1	0	0.7	10	0	296	0	3	6	54
-1	0	0.7	10	0	380	0	3	6	54
-1	0	0.7	10	1	296	0	2	6	55
-1	0	0.7	10	1	380	0	2	6	55
-1	0	0.7	21	0	296	0	1	1	58
-1	0	0.7	21	0	380	0	1	1	58
-1	0	0.7	21	1	296	0	1	6	56
-1	0	0.7	21	1	380	0	1	6	56
-1	0	0.7	30	0	296	0	1	1	57
-1	0	0.7	30	0	380	0	1	1	57
-1	0	0.7	30	1	296	0	0	0	58
-1	0	0.7	30	1	380	0	0	0	58
-1	0	0.7	41	0	296	0	2	6	55
-1	0	0.7	41	0	380	0	2	6	55
-1	0	0.7	41	1	296	0	1	5	54
-1	0	0.7	41	1	380	0	1	5	54
-1	0	0.8	0	0	296	0	1	15	49
-1	0	0.8	0	0	380	0	1	15	49
-1	0	0.8	0	1	296	0	2	4	57
-1	0	0.8	0	1	380	0	2	4	57
-1	0	0.8	10	0	296	0	2	3	57
-1	0	0.8	10	0	380	0	2	3	57
-1	0	0.8	10	1	296	0	1	12	46
-1	0	0.8	10	1	380	0	1	12	46
-1	0	0.8	21	0	296	0	2	9	53
-1	0	0.8	21	0	380	0	2	9	53
-1	0	0.8	21	1	296	0	1	5	55
-1	0	0.8	21	1	380	0	1	5	55
-1	0	0.8	30	0	296	0	0	0	58
-1	0	0.8	30	0	380	0	0	0	58
-1	0	0.8	30	1	296	0	3	3	56
-1	0	0.8	30	1	380	0	3	3	56
-1	0	0.8	41	0	296	0	3	7	55
-1	0	0.8	41	0	380	0	3	7	55
-1	0	0.8	41	1	296	0	2	8	55
-1	0	0.8	41	1	380	0	2	8	55
-1	0	0.9	0	0	296	0	2	9	53
-1	0	0.9	0	0	380	0	2	9	53
-1	0	0.9	0	1	296	0	1	2	55
-1	0	0.9	0	1	380	0	1	2	55
-1	0	0.9	10	0	296	0	2	9	53
-1	0	0.9	10	0	380	0	2	9	53
-1	0	0.9	10	1	296	0	3	4	53
-1	0	0.9	10	1	380	0	3	4	53
-1	0	0.9	21	0	296	0	1	2	57
-1	0	0.9	21	0	380	0	1	2	57
-1	0	0.9	21	1	296	0	1	5	55
-1	0	0.9	21	1	380	0	1	5	55
-1	0	0.9	30	0	296	0	2	9	53
-1	0	0.9	30	0	380	0	2	9	53
-1	0	0.9	30	1	296	0	4	7	52
-1	0	0.9	30	1	380	0	4	7	52
-1	0	0.9	41	0	296	0	2	15	51
-1	0	0.9	41	0	380	0	2	15	51
-1	0	0.9	41	1	296	0	1	9	50
-1	0	0.9	41	1	380	0	1	9	50
-1	1	0.0	0	0	296	0	2	2	29
-1	1	0.0	0	0	380	0	2	2	29
-1	1	0.0	0	1	296	0	1	1	29
-1	1	0.0	0	1	380	0	1	1	29
-1	1	0.0	10	0	296	0	1	1	29
-1	1	0.0	10	0	380	0	1	1	29
-1	1	0.0	10	1	296	0	2	3	28
-1	1	0.0	10	1	380	0	2	3	28
-1	1	0.0	21	0	296	0	2	2	29
-1	1	0.0	21	0	380	0	2	2	29
-1	1	0.0	21	1	296	0	2	2	29
-1	1	0.0	21	1	380	0	2	2	29
